Column2	Column3
2018-10-23T18:04:57.856Z	30.087646
2018-10-23T18:04:58.109Z	29.837104
2018-10-23T18:04:58.704Z	29.246759
2018-10-23T18:04:58.912Z	29.047975
2018-10-23T18:04:59.127Z	28.837516
2018-10-23T18:04:59.604Z	28.366279
2018-10-23T18:04:59.726Z	29.131628
2018-10-23T18:04:59.822Z	30.117858
2018-10-23T18:04:59.874Z	30.086046
2018-10-23T18:04:59.945Z	29.998155
2018-10-23T18:05:00.113Z	29.834277
2018-10-23T18:05:00.612Z	29.336647
2018-10-23T18:05:01.310Z	28.669874
2018-10-23T18:05:01.395Z	28.565197
2018-10-23T18:05:01.616Z	28.33344
2018-10-23T18:05:01.963Z	28.080943
2018-10-23T18:05:02.210Z	27.757471
2018-10-23T18:05:02.414Z	27.780885
2018-10-23T18:05:02.576Z	29.362734
2018-10-23T18:05:02.610Z	29.335929
2018-10-23T18:05:02.744Z	29.197663
2018-10-23T18:05:02.862Z	29.084641
2018-10-23T18:05:03.358Z	28.58629
2018-10-23T18:05:03.763Z	28.18185
2018-10-23T18:05:04.147Z	27.873981
2018-10-23T18:05:04.224Z	29.715441
2018-10-23T18:05:04.275Z	29.713659
2018-10-23T18:05:04.492Z	29.447709
2018-10-23T18:05:04.617Z	29.33696
2018-10-23T18:05:04.887Z	29.061819
2018-10-23T18:05:05.187Z	28.76722
2018-10-23T18:05:05.203Z	28.74231
2018-10-23T18:05:05.636Z	28.327445
2018-10-23T18:05:05.818Z	30.12333
2018-10-23T18:05:05.894Z	30.05502
2018-10-23T18:05:05.934Z	30.005984
2018-10-23T18:05:06.265Z	29.67838
2018-10-23T18:05:06.592Z	29.347893
2018-10-23T18:05:06.751Z	29.283131
2018-10-23T18:05:07.034Z	30.904164
2018-10-23T18:05:07.111Z	30.836854
2018-10-23T18:05:07.292Z	30.647994
2018-10-23T18:05:07.389Z	30.586589
2018-10-23T18:05:07.616Z	30.327576
2018-10-23T18:05:08.111Z	29.83581
2018-10-23T18:05:08.739Z	29.233451
2018-10-23T18:05:09.132Z	30.837142
2018-10-23T18:05:09.164Z	30.774162
2018-10-23T18:05:09.356Z	30.586741
2018-10-23T18:05:09.420Z	30.520475
2018-10-23T18:05:09.883Z	30.078614
2018-10-23T18:05:10.301Z	31.639684
2018-10-23T18:05:10.355Z	31.586823
2018-10-23T18:05:10.443Z	31.499511
2018-10-23T18:05:10.621Z	31.332918
2018-10-23T18:05:10.911Z	31.079928
2018-10-23T18:05:11.380Z	30.71987
2018-10-23T18:05:11.514Z	30.428284
2018-10-23T18:05:11.629Z	30.332047
2018-10-23T18:05:11.925Z	30.018849
2018-10-23T18:05:12.086Z	31.881733
2018-10-23T18:05:12.306Z	31.646467
2018-10-23T18:05:12.363Z	31.587919
2018-10-23T18:05:12.541Z	31.398116
2018-10-23T18:05:12.607Z	31.336199
2018-10-23T18:05:12.853Z	31.084915
2018-10-23T18:05:13.128Z	30.833804
2018-10-23T18:05:14.193Z	29.795421
2018-10-23T18:05:14.354Z	29.588836
2018-10-23T18:05:14.367Z	29.571062
2018-10-23T18:05:14.730Z	29.219899
2018-10-23T18:05:14.845Z	31.107091
2018-10-23T18:05:14.993Z	30.94724
2018-10-23T18:05:15.107Z	30.835914
2018-10-23T18:05:15.617Z	30.330725
2018-10-23T18:05:16.806Z	29.262866
2018-10-23T18:05:16.901Z	29.105292
2018-10-23T18:05:16.948Z	29.045949
2018-10-23T18:05:17.136Z	28.828471
2018-10-23T18:05:17.282Z	30.654757
2018-10-23T18:05:17.366Z	30.586339
2018-10-23T18:05:17.454Z	30.491872
2018-10-23T18:05:17.612Z	30.335215
2018-10-23T18:05:18.107Z	29.836936
2018-10-23T18:05:18.361Z	29.586974
2018-10-23T18:05:18.736Z	29.243181
2018-10-23T18:05:18.861Z	29.073616
2018-10-23T18:05:19.132Z	28.834127
2018-10-23T18:05:19.677Z	28.337108
2018-10-23T18:05:19.799Z	28.671602
2018-10-23T18:05:19.804Z	28.635088
2018-10-23T18:05:19.987Z	29.98402
2018-10-23T18:05:20.162Z	29.873239
2018-10-23T18:05:20.356Z	29.672768
2018-10-23T18:05:20.428Z	31.505662
2018-10-23T18:05:20.589Z	31.342323
2018-10-23T18:05:20.718Z	31.292273
2018-10-23T18:05:21.241Z	30.750414
2018-10-23T18:05:21.665Z	30.335977
2018-10-23T18:05:21.727Z	30.208569
2018-10-23T18:05:21.907Z	30.042799
2018-10-23T18:05:21.990Z	31.946011
2018-10-23T18:05:22.037Z	31.899623
2018-10-23T18:05:22.353Z	31.585377
2018-10-23T18:05:22.645Z	31.332706
2018-10-23T18:05:23.130Z	30.833624
2018-10-23T18:05:23.742Z	30.211059
2018-10-23T18:05:24.101Z	29.851757
2018-10-23T18:05:24.174Z	29.789908
2018-10-23T18:05:24.363Z	31.586149
2018-10-23T18:05:24.439Z	31.511175
2018-10-23T18:05:24.624Z	31.349861
2018-10-23T18:05:24.859Z	31.097461
2018-10-23T18:05:25.112Z	30.843091
2018-10-23T18:05:25.373Z	30.580907
2018-10-23T18:05:25.901Z	30.088759
2018-10-23T18:05:26.379Z	29.610858
2018-10-23T18:05:26.576Z	29.361637
2018-10-23T18:05:26.653Z	29.336281
2018-10-23T18:05:26.890Z	29.069575
2018-10-23T18:05:27.143Z	30.791268
2018-10-23T18:05:27.239Z	30.696457
2018-10-23T18:05:27.356Z	30.584949
2018-10-23T18:05:27.855Z	30.085464
2018-10-23T18:05:28.192Z	29.798972
2018-10-23T18:05:28.559Z	29.434267
2018-10-23T18:05:29.069Z	28.900459
2018-10-23T18:05:29.345Z	28.591584
2018-10-23T18:05:29.393Z	28.547112
2018-10-23T18:05:29.667Z	28.293816
2018-10-23T18:05:29.748Z	28.866247
2018-10-23T18:05:29.933Z	29.994667
2018-10-23T18:05:30.149Z	29.814421
2018-10-23T18:05:30.158Z	29.812692
2018-10-23T18:05:30.452Z	30.600165
2018-10-23T18:05:30.475Z	30.57485
2018-10-23T18:05:30.572Z	31.35478
2018-10-23T18:05:30.739Z	31.188458
2018-10-23T18:05:30.852Z	31.078338
2018-10-23T18:05:31.453Z	30.485122
2018-10-23T18:05:31.853Z	30.092315
2018-10-23T18:05:31.867Z	30.070285
2018-10-23T18:05:32.037Z	31.90089
2018-10-23T18:05:32.152Z	31.794882
2018-10-23T18:05:32.392Z	31.583183
2018-10-23T18:05:32.864Z	31.085958
2018-10-23T18:05:33.105Z	30.835292
2018-10-23T18:05:33.374Z	30.574539
2018-10-23T18:05:33.665Z	30.272238
2018-10-23T18:05:33.898Z	30.045423
2018-10-23T18:05:34.184Z	29.841186
2018-10-23T18:05:34.441Z	31.530138
2018-10-23T18:05:34.497Z	31.493112
2018-10-23T18:05:34.611Z	31.324151
2018-10-23T18:05:34.872Z	31.083853
2018-10-23T18:05:35.355Z	30.585267
2018-10-23T18:05:35.854Z	30.081453
2018-10-23T18:05:36.123Z	29.821765
2018-10-23T18:05:36.363Z	29.577811
2018-10-23T18:05:36.866Z	29.155799
2018-10-23T18:05:36.913Z	29.066317
2018-10-23T18:05:37.320Z	29.0494
2018-10-23T18:05:37.343Z	29.039308
2018-10-23T18:05:37.423Z	30.381473
2018-10-23T18:05:37.435Z	30.497475
2018-10-23T18:05:37.603Z	30.335158
2018-10-23T18:05:37.748Z	30.190087
2018-10-23T18:05:37.921Z	30.018339
2018-10-23T18:05:37.991Z	31.942557
2018-10-23T18:05:38.088Z	31.84542
2018-10-23T18:05:38.164Z	31.773229
2018-10-23T18:05:38.701Z	31.240076
2018-10-23T18:05:38.819Z	31.124393
2018-10-23T18:05:39.160Z	30.83672
2018-10-23T18:05:39.438Z	30.60855
2018-10-23T18:05:39.548Z	30.845736
2018-10-23T18:05:39.692Z	32.241286
2018-10-23T18:05:39.840Z	32.098915
2018-10-23T18:05:39.872Z	32.069815
2018-10-23T18:05:40.353Z	31.584177
2018-10-23T18:05:40.608Z	31.343785
2018-10-23T18:05:40.853Z	31.083292
2018-10-23T18:05:41.121Z	30.826768
2018-10-23T18:05:41.243Z	30.69197
2018-10-23T18:05:41.403Z	30.560204
2018-10-23T18:05:41.853Z	32.090037
2018-10-23T18:05:41.903Z	32.046784
2018-10-23T18:05:41.941Z	31.992752
2018-10-23T18:05:42.418Z	31.56347
2018-10-23T18:05:42.942Z	31.086072
2018-10-23T18:05:43.352Z	30.585477
2018-10-23T18:05:43.611Z	30.334768
2018-10-23T18:05:43.924Z	30.038953
2018-10-23T18:05:44.056Z	29.881034
2018-10-23T18:05:44.398Z	29.55167
2018-10-23T18:05:44.413Z	30.147815
2018-10-23T18:05:44.463Z	31.47212
2018-10-23T18:05:44.750Z	31.199118
2018-10-23T18:05:44.875Z	31.076433
2018-10-23T18:05:45.356Z	30.593284
2018-10-23T18:05:45.875Z	30.092821
2018-10-23T18:05:46.197Z	29.743096
2018-10-23T18:05:46.511Z	29.423168
2018-10-23T18:05:46.734Z	29.266577
2018-10-23T18:05:46.952Z	29.000918
2018-10-23T18:05:46.955Z	28.988758
2018-10-23T18:05:47.067Z	30.86677
2018-10-23T18:05:47.189Z	30.751538
2018-10-23T18:05:47.358Z	30.586196
2018-10-23T18:05:47.600Z	30.335293
2018-10-23T18:05:47.861Z	30.07454
2018-10-23T18:05:48.352Z	29.585226
2018-10-23T18:05:48.998Z	28.94402
2018-10-23T18:05:49.287Z	28.645743
2018-10-23T18:05:49.379Z	28.584608
2018-10-23T18:05:49.603Z	30.328771
2018-10-23T18:05:49.617Z	30.320974
2018-10-23T18:05:49.691Z	30.241526
2018-10-23T18:05:50.128Z	29.825065
2018-10-23T18:05:50.304Z	31.628424
2018-10-23T18:05:50.341Z	31.592257
2018-10-23T18:05:50.417Z	31.537083
2018-10-23T18:05:50.856Z	31.083945
2018-10-23T18:05:51.534Z	30.399299
2018-10-23T18:05:51.874Z	30.061955
2018-10-23T18:05:52.129Z	29.805341
2018-10-23T18:05:52.223Z	31.705968
2018-10-23T18:05:52.438Z	31.493893
2018-10-23T18:05:52.598Z	31.335316
2018-10-23T18:05:52.847Z	31.085052
2018-10-23T18:05:53.103Z	30.833224
2018-10-23T18:05:54.133Z	29.915113
2018-10-23T18:05:54.552Z	29.507808
2018-10-23T18:05:54.558Z	29.4656
2018-10-23T18:05:54.692Z	31.239475
2018-10-23T18:05:54.851Z	31.084094
2018-10-23T18:05:54.891Z	31.045247
2018-10-23T18:05:55.361Z	30.586939
2018-10-23T18:05:55.610Z	30.336751
2018-10-23T18:05:56.223Z	29.712084
2018-10-23T18:05:56.641Z	29.329099
2018-10-23T18:05:56.878Z	29.089751
2018-10-23T18:05:56.922Z	29.013505
2018-10-23T18:05:57.038Z	30.946703
2018-10-23T18:05:57.093Z	30.837592
2018-10-23T18:05:57.379Z	30.580202
2018-10-23T18:05:57.634Z	30.327448
2018-10-23T18:05:57.836Z	32.093997
2018-10-23T18:05:57.876Z	32.055661
2018-10-23T18:05:58.039Z	31.8919
2018-10-23T18:05:58.354Z	31.583079
2018-10-23T18:05:58.830Z	31.107004
2018-10-23T18:05:59.086Z	30.846939
2018-10-23T18:05:59.216Z	30.779742
2018-10-23T18:05:59.671Z	30.39874
2018-10-23T18:05:59.702Z	30.862359
2018-10-23T18:05:59.817Z	32.123188
2018-10-23T18:05:59.842Z	32.089357
2018-10-23T18:06:00.111Z	31.835767
2018-10-23T18:06:00.611Z	31.335422
2018-10-23T18:06:01.273Z	30.676164
2018-10-23T18:06:01.536Z	30.397123
2018-10-23T18:06:01.601Z	30.33633
2018-10-23T18:06:01.885Z	30.459067
2018-10-23T18:06:01.930Z	31.256015
2018-10-23T18:06:01.996Z	31.939663
2018-10-23T18:06:02.236Z	31.69826
2018-10-23T18:06:02.377Z	31.586783
2018-10-23T18:06:02.609Z	31.335906
2018-10-23T18:06:02.852Z	31.083754
2018-10-23T18:06:03.355Z	30.585744
2018-10-23T18:06:03.835Z	30.100362
2018-10-23T18:06:03.995Z	29.940044
2018-10-23T18:06:04.106Z	29.834643
2018-10-23T18:06:04.477Z	31.458066
2018-10-23T18:06:04.623Z	31.335973
2018-10-23T18:06:04.693Z	31.243735
2018-10-23T18:06:04.951Z	31.044643
2018-10-23T18:06:05.386Z	30.591298
2018-10-23T18:06:05.869Z	30.085999
2018-10-23T18:06:06.134Z	29.836007
2018-10-23T18:06:06.379Z	29.571545
2018-10-23T18:06:06.468Z	29.465774
2018-10-23T18:06:06.782Z	31.149923
2018-10-23T18:06:06.795Z	31.136705
2018-10-23T18:06:06.863Z	31.083773
2018-10-23T18:06:07.355Z	30.585551
2018-10-23T18:06:07.606Z	30.331131
2018-10-23T18:06:08.111Z	29.835883
2018-10-23T18:06:08.353Z	29.585656
2018-10-23T18:06:08.737Z	29.208924
2018-10-23T18:06:08.916Z	29.021583
2018-10-23T18:06:09.127Z	28.835823
2018-10-23T18:06:09.368Z	28.867618
2018-10-23T18:06:09.448Z	30.484307
2018-10-23T18:06:09.595Z	30.33653
2018-10-23T18:06:09.643Z	30.292474
2018-10-23T18:06:10.101Z	29.835891
2018-10-23T18:06:10.349Z	29.586291
2018-10-23T18:06:10.854Z	29.089833
2018-10-23T18:06:11.209Z	28.733053
2018-10-23T18:06:11.402Z	28.580427
2018-10-23T18:06:11.604Z	28.341454
2018-10-23T18:06:11.863Z	28.742354
2018-10-23T18:06:11.950Z	29.989123
2018-10-23T18:06:12.034Z	29.900897
2018-10-23T18:06:12.397Z	29.58889
2018-10-23T18:06:12.705Z	29.323484
2018-10-23T18:06:12.813Z	30.472518
2018-10-23T18:06:12.897Z	31.094914
2018-10-23T18:06:13.092Z	30.848818
2018-10-23T18:06:13.109Z	30.830782
2018-10-23T18:06:13.812Z	30.168841
2018-10-23T18:06:14.111Z	29.819747
2018-10-23T18:06:14.376Z	29.635291
2018-10-23T18:06:14.424Z	31.497929
2018-10-23T18:06:14.485Z	31.437228
2018-10-23T18:06:14.848Z	31.076768
2018-10-23T18:06:15.106Z	30.827858
2018-10-23T18:06:15.613Z	30.333792
2018-10-23T18:06:16.393Z	29.604259
2018-10-23T18:06:16.679Z	29.304827
2018-10-23T18:06:16.708Z	29.292464
2018-10-23T18:06:17.097Z	30.833738
2018-10-23T18:06:17.119Z	30.812179
2018-10-23T18:06:17.284Z	30.64573
2018-10-23T18:06:17.634Z	30.332092
2018-10-23T18:06:18.096Z	29.834985
2018-10-23T18:06:18.355Z	29.588164
2018-10-23T18:06:18.685Z	29.253457
2018-10-23T18:06:19.091Z	28.849126
2018-10-23T18:06:19.141Z	28.803941
2018-10-23T18:06:19.443Z	29.104376
2018-10-23T18:06:19.568Z	30.355911
2018-10-23T18:06:19.635Z	30.326358
2018-10-23T18:06:19.856Z	30.080595
2018-10-23T18:06:19.945Z	29.995212
2018-10-23T18:06:20.031Z	31.89111
2018-10-23T18:06:20.084Z	31.836948
2018-10-23T18:06:20.351Z	31.576363
2018-10-23T18:06:20.596Z	31.325754
2018-10-23T18:06:20.850Z	31.073779
2018-10-23T18:06:21.247Z	30.694036
2018-10-23T18:06:21.515Z	30.415702
2018-10-23T18:06:21.655Z	30.286684
2018-10-23T18:06:21.836Z	31.53948
2018-10-23T18:06:21.882Z	32.033452
2018-10-23T18:06:22.138Z	31.82176
2018-10-23T18:06:22.281Z	31.638041
2018-10-23T18:06:22.360Z	31.567161
2018-10-23T18:06:22.882Z	31.077533
2018-10-23T18:06:23.365Z	30.575457
2018-10-23T18:06:23.678Z	30.266896
2018-10-23T18:06:23.999Z	29.971626
2018-10-23T18:06:24.130Z	29.828679
2018-10-23T18:06:24.339Z	30.466774
2018-10-23T18:06:24.393Z	31.348187
2018-10-23T18:06:24.477Z	31.453083
2018-10-23T18:06:24.694Z	31.252084
2018-10-23T18:06:25.059Z	30.947981
2018-10-23T18:06:25.203Z	32.76092
2018-10-23T18:06:25.407Z	32.614002
2018-10-23T18:06:25.440Z	32.59987
2018-10-23T18:06:25.854Z	32.112091
2018-10-23T18:06:26.500Z	31.560031
2018-10-23T18:06:26.640Z	31.348324
2018-10-23T18:06:26.782Z	31.221142
2018-10-23T18:06:26.873Z	31.100518
2018-10-23T18:06:27.003Z	32.959709
2018-10-23T18:06:27.085Z	32.879604
2018-10-23T18:06:27.346Z	32.621448
2018-10-23T18:06:27.600Z	32.3701
2018-10-23T18:06:28.098Z	31.877788
2018-10-23T18:06:28.779Z	31.234094
2018-10-23T18:06:28.937Z	31.06888
2018-10-23T18:06:29.163Z	30.845062
2018-10-23T18:06:29.414Z	30.573126
2018-10-23T18:06:29.512Z	32.454247
2018-10-23T18:06:29.567Z	32.402701
2018-10-23T18:06:29.847Z	32.113059
2018-10-23T18:06:30.098Z	31.85991
2018-10-23T18:06:30.352Z	31.609086
2018-10-23T18:06:30.857Z	31.111501
2018-10-23T18:06:31.371Z	30.595234
2018-10-23T18:06:31.714Z	30.246251
2018-10-23T18:06:31.936Z	30.031518
2018-10-23T18:06:32.008Z	31.091932
2018-10-23T18:06:32.121Z	31.838687
2018-10-23T18:06:32.339Z	31.624274
2018-10-23T18:06:32.360Z	31.601933
2018-10-23T18:06:32.845Z	31.119674
2018-10-23T18:06:33.103Z	30.863231
2018-10-23T18:06:33.361Z	30.620344
2018-10-23T18:06:33.985Z	29.974206
2018-10-23T18:06:34.094Z	29.865397
2018-10-23T18:06:34.349Z	29.611719
2018-10-23T18:06:34.630Z	29.851857
2018-10-23T18:06:34.681Z	31.272006
2018-10-23T18:06:34.782Z	31.172819
2018-10-23T18:06:35.097Z	30.862412
2018-10-23T18:06:35.365Z	30.61228
2018-10-23T18:06:35.599Z	30.36156
2018-10-23T18:06:35.852Z	30.112455
2018-10-23T18:06:36.396Z	29.568645
2018-10-23T18:06:36.782Z	29.227904
2018-10-23T18:06:36.964Z	29.033223
2018-10-23T18:06:37.100Z	28.861876
2018-10-23T18:06:37.205Z	30.75038
2018-10-23T18:06:37.249Z	30.707764
2018-10-23T18:06:37.367Z	30.607797
2018-10-23T18:06:37.849Z	30.111708
2018-10-23T18:06:38.352Z	29.611828
2018-10-23T18:06:38.738Z	29.219456
2018-10-23T18:06:39.026Z	28.953557
2018-10-23T18:06:39.232Z	28.792013
2018-10-23T18:06:39.942Z	28.176604
2018-10-23T18:06:39.979Z	28.170371
2018-10-23T18:06:40.132Z	29.219254
2018-10-23T18:06:40.166Z	29.564782
2018-10-23T18:06:40.252Z	29.701925
2018-10-23T18:06:40.410Z	29.567005
2018-10-23T18:06:40.562Z	31.391713
2018-10-23T18:06:40.600Z	31.357882
2018-10-23T18:06:40.731Z	31.223179
2018-10-23T18:06:41.180Z	30.780297
2018-10-23T18:06:41.438Z	30.515871
2018-10-23T18:06:41.629Z	30.362257
2018-10-23T18:06:42.037Z	29.959937
2018-10-23T18:06:42.191Z	30.936888
2018-10-23T18:06:42.359Z	31.618567
2018-10-23T18:06:42.503Z	31.55425
2018-10-23T18:06:42.566Z	31.390102
2018-10-23T18:06:42.852Z	31.107998
2018-10-23T18:06:43.348Z	30.609582
2018-10-23T18:06:43.897Z	30.088407
2018-10-23T18:06:44.067Z	29.925773
2018-10-23T18:06:44.231Z	29.720269
2018-10-23T18:06:44.389Z	29.573265
2018-10-23T18:06:44.434Z	31.521898
2018-10-23T18:06:44.580Z	31.371028
2018-10-23T18:06:44.897Z	31.1092
2018-10-23T18:06:45.105Z	30.859895
2018-10-23T18:06:45.599Z	30.356816
2018-10-23T18:06:46.497Z	29.475813
2018-10-23T18:06:46.902Z	29.106915
2018-10-23T18:06:47.094Z	28.861891
2018-10-23T18:06:47.186Z	29.294069
2018-10-23T18:06:47.269Z	30.683995
2018-10-23T18:06:47.383Z	30.573319
2018-10-23T18:06:47.611Z	30.360323
2018-10-23T18:06:47.853Z	30.110116
2018-10-23T18:06:48.374Z	29.604315
2018-10-23T18:06:49.140Z	28.833204
2018-10-23T18:06:49.342Z	28.687299
2018-10-23T18:06:49.472Z	28.531454
2018-10-23T18:06:49.668Z	28.305395
2018-10-23T18:06:49.844Z	28.111705
2018-10-23T18:06:49.926Z	30.026752
2018-10-23T18:06:50.097Z	29.862753
2018-10-23T18:06:50.184Z	29.770043
2018-10-23T18:06:50.351Z	29.606606
2018-10-23T18:06:50.863Z	29.112236
2018-10-23T18:06:51.540Z	28.458621
2018-10-23T18:06:51.893Z	28.158144
2018-10-23T18:06:52.200Z	27.874075
2018-10-23T18:06:52.323Z	27.872391
2018-10-23T18:06:52.464Z	29.543351
2018-10-23T18:06:52.603Z	29.417656
2018-10-23T18:06:52.644Z	29.364873
2018-10-23T18:06:52.851Z	29.171663
2018-10-23T18:06:53.103Z	28.920354
2018-10-23T18:06:53.346Z	28.670302
2018-10-23T18:06:53.823Z	28.209023
2018-10-23T18:06:54.106Z	27.943786
2018-10-23T18:06:54.378Z	27.779733
2018-10-23T18:06:54.552Z	27.477943
2018-10-23T18:06:55.106Z	27.021866
2018-10-23T18:06:55.237Z	27.374825
2018-10-23T18:06:55.470Z	28.392542
2018-10-23T18:06:55.565Z	28.453633
2018-10-23T18:06:55.627Z	28.418278
2018-10-23T18:06:55.653Z	28.375644
2018-10-23T18:06:56.283Z	27.738142
2018-10-23T18:06:56.600Z	27.411955
2018-10-23T18:06:56.861Z	27.162
2018-10-23T18:06:57.039Z	28.965827
2018-10-23T18:06:57.099Z	28.910712
2018-10-23T18:06:57.186Z	28.818755
2018-10-23T18:06:57.362Z	28.658632
2018-10-23T18:06:57.927Z	28.123736
2018-10-23T18:06:58.427Z	28.313117
2018-10-23T18:06:58.952Z	28.550268
2018-10-23T18:06:58.978Z	28.546833
2018-10-23T18:06:59.054Z	28.969978
2018-10-23T18:06:59.081Z	28.95776
2018-10-23T18:06:59.110Z	28.945093
2018-10-23T18:06:59.285Z	30.716475
2018-10-23T18:06:59.306Z	30.693384
2018-10-23T18:06:59.360Z	30.658874
2018-10-23T18:06:59.878Z	30.142348
2018-10-23T18:07:00.175Z	29.828456
2018-10-23T18:07:00.581Z	29.529699
2018-10-23T18:07:00.706Z	31.322344
2018-10-23T18:07:00.764Z	31.277517
2018-10-23T18:07:00.946Z	31.107386
2018-10-23T18:07:01.235Z	30.829361
2018-10-23T18:07:01.600Z	30.829361
2018-10-23T18:07:01.731Z	30.807171
2018-10-23T18:07:01.856Z	30.736534
2018-10-23T18:07:02.096Z	30.485693
2018-10-23T18:07:02.423Z	31.829311
2018-10-23T18:07:02.493Z	32.088616
2018-10-23T18:07:02.566Z	32.046514
2018-10-23T18:07:02.780Z	31.800504
2018-10-23T18:07:02.843Z	31.739492
2018-10-23T18:07:03.103Z	31.489298
2018-10-23T18:07:04.218Z	30.394956
2018-10-23T18:07:04.326Z	30.334583
2018-10-23T18:07:04.605Z	30.004235
2018-10-23T18:07:04.841Z	31.740407
2018-10-23T18:07:04.858Z	31.730225
2018-10-23T18:07:04.983Z	31.596077
2018-10-23T18:07:05.357Z	31.233663
2018-10-23T18:07:05.845Z	30.735594
2018-10-23T18:07:06.183Z	30.403598
2018-10-23T18:07:06.782Z	29.885197
2018-10-23T18:07:06.827Z	29.809513
2018-10-23T18:07:07.088Z	30.424716
2018-10-23T18:07:07.153Z	30.377042
2018-10-23T18:07:07.370Z	31.261683
2018-10-23T18:07:07.547Z	31.079754
2018-10-23T18:07:07.653Z	31.042801
2018-10-23T18:07:07.718Z	30.874457
2018-10-23T18:07:08.104Z	30.489769
2018-10-23T18:07:08.352Z	30.23413
2018-10-23T18:07:08.941Z	29.737065
2018-10-23T18:07:09.133Z	30.804589
2018-10-23T18:07:09.155Z	30.802402
2018-10-23T18:07:09.201Z	31.379222
2018-10-23T18:07:09.434Z	31.151532
2018-10-23T18:07:09.696Z	30.977795
2018-10-23T18:07:10.174Z	30.927958
2018-10-23T18:07:10.227Z	30.919867
2018-10-23T18:07:10.453Z	31.450216
2018-10-23T18:07:10.569Z	32.012536
2018-10-23T18:07:10.640Z	31.958865
2018-10-23T18:07:10.829Z	31.773239
2018-10-23T18:07:10.907Z	31.729984
2018-10-23T18:07:11.441Z	31.196632
2018-10-23T18:07:11.563Z	31.054365
2018-10-23T18:07:11.723Z	30.898078
2018-10-23T18:07:11.946Z	32.659186
2018-10-23T18:07:12.094Z	32.517272
2018-10-23T18:07:12.230Z	32.376742
2018-10-23T18:07:12.393Z	32.245291
2018-10-23T18:07:12.846Z	31.767125
2018-10-23T18:07:13.175Z	31.514047
2018-10-23T18:07:13.465Z	31.17362
2018-10-23T18:07:14.470Z	30.197665
2018-10-23T18:07:14.501Z	30.153622
2018-10-23T18:07:14.973Z	29.704009
2018-10-23T18:07:15.058Z	30.684814
2018-10-23T18:07:15.189Z	31.472447
2018-10-23T18:07:15.241Z	31.466666
2018-10-23T18:07:15.380Z	31.2797
2018-10-23T18:07:15.612Z	31.074731
2018-10-23T18:07:16.294Z	30.367356
2018-10-23T18:07:16.431Z	30.226225
2018-10-23T18:07:16.916Z	29.914801
2018-10-23T18:07:17.048Z	29.63072
2018-10-23T18:07:17.429Z	29.439068
2018-10-23T18:07:17.470Z	29.42537
2018-10-23T18:07:17.518Z	29.938822
2018-10-23T18:07:17.610Z	31.05568
2018-10-23T18:07:17.751Z	30.938517
2018-10-23T18:07:17.860Z	30.803596
2018-10-23T18:07:18.095Z	30.565384
2018-10-23T18:07:18.349Z	30.309706
2018-10-23T18:07:18.850Z	29.810671
2018-10-23T18:07:19.177Z	29.504841
2018-10-23T18:07:19.735Z	28.994064
2018-10-23T18:07:19.895Z	30.767489
2018-10-23T18:07:20.190Z	30.502831
2018-10-23T18:07:20.454Z	30.354434
2018-10-23T18:07:20.541Z	30.130238
2018-10-23T18:07:20.629Z	30.396729
2018-10-23T18:07:20.682Z	31.969318
2018-10-23T18:07:20.852Z	31.816212
2018-10-23T18:07:20.981Z	31.678523
2018-10-23T18:07:21.431Z	31.241108
2018-10-23T18:07:21.720Z	30.988754
2018-10-23T18:07:21.813Z	30.891337
2018-10-23T18:07:22.009Z	30.664062
2018-10-23T18:07:22.342Z	30.314905
2018-10-23T18:07:22.591Z	30.064443
2018-10-23T18:07:23.093Z	29.568047
2018-10-23T18:07:23.354Z	29.317806
2018-10-23T18:07:23.597Z	29.065631
2018-10-23T18:07:23.851Z	28.808038
2018-10-23T18:07:24.097Z	28.548333
2018-10-23T18:07:24.349Z	28.289583
2018-10-23T18:07:24.841Z	27.790144
2018-10-23T18:07:25.089Z	27.540582
2018-10-23T18:07:25.341Z	27.301146
2018-10-23T18:07:25.841Z	26.816383
2018-10-23T18:07:26.093Z	26.566028
2018-10-23T18:07:26.343Z	26.314288
2018-10-23T18:07:26.841Z	25.815913
2018-10-23T18:07:27.096Z	25.561383
2018-10-23T18:07:27.671Z	25.053644
2018-10-23T18:07:28.090Z	24.567524
2018-10-23T18:07:28.355Z	24.315759
2018-10-23T18:07:28.602Z	24.06389
2018-10-23T18:07:28.853Z	23.814658
2018-10-23T18:07:29.348Z	23.320921
2018-10-23T18:07:29.656Z	23.070671
2018-10-23T18:07:29.890Z	22.83346
2018-10-23T18:07:30.389Z	22.353118
2018-10-23T18:07:30.861Z	21.862819
2018-10-23T18:07:31.361Z	21.377908
2018-10-23T18:07:31.855Z	20.877165
2018-10-23T18:07:32.360Z	20.382928
2018-10-23T18:07:32.842Z	19.887932
2018-10-23T18:07:33.128Z	19.634561
2018-10-23T18:07:33.594Z	19.132083
2018-10-23T18:07:34.090Z	18.641706
2018-10-23T18:07:34.350Z	18.386963
2018-10-23T18:07:34.590Z	18.127869
2018-10-23T18:07:35.090Z	17.624234
2018-10-23T18:07:35.343Z	17.375385
2018-10-23T18:07:35.860Z	16.868255
2018-10-23T18:07:36.341Z	16.369186
2018-10-23T18:07:36.842Z	15.868605
2018-10-23T18:07:37.089Z	15.618611
2018-10-23T18:07:37.340Z	15.368369
2018-10-23T18:07:37.594Z	15.11377
