Interval	Avg	Std	CI=0.95	Min	Median	Max
  585 --   586	1626.560	143.595	178.297	1352.000	1653.600	1747.200
  586 --   587	1560.000	55.423	68.817	1508.000	1518.400	1632.800
  587 --   588	1718.080	115.135	142.959	1560.000	1726.400	1872.000
  588 --   589	1795.040	100.746	125.093	1664.000	1809.600	1903.200
  589 --   590	1593.280	71.268	88.491	1497.600	1601.600	1684.800
  590 --   591	1518.400	145.897	181.155	1341.600	1549.600	1716.000
  591 --   592	1736.800	105.446	130.928	1591.200	1716.000	1861.600
  592 --   593	1666.080	123.826	153.750	1435.200	1705.600	1788.800
  593 --   594	1745.120	129.295	160.541	1580.800	1799.200	1892.800
  594 --   595	1499.680	97.205	120.696	1331.200	1497.600	1622.400
  595 --   596	1695.200	158.817	197.198	1539.200	1664.000	1986.400
  596 --   597	1720.160	223.307	277.272	1456.000	1612.000	2069.600
  597 --   598	1639.040	160.659	199.484	1414.400	1653.600	1872.000
  598 --   599	1713.920	75.398	93.619	1601.600	1726.400	1830.400
  599 --   600	1718.080	46.230	57.403	1632.800	1747.200	1757.600
    0 --   600	1656.366	40.205	49.921	1608.759	1671.263	1710.332
