Interval	Avg	Std	CI=0.95	Min	Median	Max
  301 --   302	260.800	86.720	779.148	174.080	260.800	347.520
  302 --   303	124.960	52.640	472.952	72.320	124.960	177.600
  303 --   304	331.840	51.520	462.889	280.320	331.840	383.360
  304 --   305	326.400	3.200	28.751	323.200	326.400	329.600
  305 --   306	156.480	7.360	66.127	149.120	156.480	163.840
  306 --   307	355.680	11.680	104.941	344.000	355.680	367.360
  307 --   308	351.680	61.440	552.016	290.240	351.680	413.120
  308 --   309	131.840	31.680	284.634	100.160	131.840	163.520
  309 --   310	314.400	45.600	409.700	268.800	314.400	360.000
  310 --   311	335.680	75.520	678.520	260.160	335.680	411.200
  311 --   312	206.240	82.400	740.335	123.840	206.240	288.640
  312 --   313	292.800	1.280	11.500	291.520	292.800	294.080
  313 --   314	309.280	8.480	76.190	300.800	309.280	317.760
  314 --   315	195.360	16.160	145.192	179.200	195.360	211.520
  315 --   316	252.320	26.080	234.320	226.240	252.320	278.400
  316 --   317	370.400	10.720	96.315	359.680	370.400	381.120
  317 --   318	212.160	68.160	612.393	144.000	212.160	280.320
  318 --   319	170.400	16.480	148.067	153.920	170.400	186.880
  319 --   320	275.040	77.920	700.083	197.120	275.040	352.960
  320 --   321	277.760	124.160	1115.533	153.600	277.760	401.920
  321 --   322	198.880	17.120	153.817	181.760	198.880	216.000
  322 --   323	330.880	103.360	928.653	227.520	330.880	434.240
  323 --   324	285.760	124.800	1121.284	160.960	285.760	410.560
  324 --   325	179.360	4.000	35.939	175.360	179.360	183.360
  325 --   326	279.200	48.160	432.700	231.040	279.200	327.360
  326 --   327	233.600	64.000	575.017	169.600	233.600	297.600
  327 --   328	130.240	32.320	290.384	97.920	130.240	162.560
  328 --   329	279.200	51.680	464.326	227.520	279.200	330.880
  329 --   330	276.000	117.280	1053.719	158.720	276.000	393.280
  330 --   331	208.960	51.200	460.014	157.760	208.960	260.160
  331 --   332	221.280	5.280	47.439	216.000	221.280	226.560
  332 --   333	309.440	90.240	810.774	219.200	309.440	399.680
  333 --   334	224.480	54.240	487.327	170.240	224.480	278.720
  334 --   335	192.960	23.360	209.881	169.600	192.960	216.320
  335 --   336	272.000	65.280	586.518	206.720	272.000	337.280
  336 --   337	218.240	93.440	839.525	124.800	218.240	311.680
  337 --   338	238.080	12.480	112.128	225.600	238.080	250.560
  338 --   339	334.880	92.640	832.337	242.240	334.880	427.520
  339 --   340	229.760	107.840	968.904	121.920	229.760	337.600
  340 --   341	272.160	76.960	691.458	195.200	272.160	349.120
  341 --   342	279.840	109.920	987.592	169.920	279.840	389.760
  342 --   343	190.080	97.280	874.026	92.800	190.080	287.360
  343 --   344	199.360	54.400	488.765	144.960	199.360	253.760
  344 --   345	324.320	20.960	188.318	303.360	324.320	345.280
  345 --   346	245.440	149.760	1345.540	95.680	245.440	395.200
  346 --   347	225.120	27.040	242.945	198.080	225.120	252.160
  347 --   348	300.320	70.880	636.832	229.440	300.320	371.200
  348 --   349	272.320	158.080	1420.292	114.240	272.320	430.400
  349 --   350	229.600	9.440	84.815	220.160	229.600	239.040
  350 --   351	264.320	46.720	419.763	217.600	264.320	311.040
  351 --   352	276.960	143.200	1286.601	133.760	276.960	420.160
  352 --   353	234.400	2.400	21.563	232.000	234.400	236.800
  353 --   354	274.400	2.400	21.563	272.000	274.400	276.800
  354 --   355	289.920	139.520	1253.537	150.400	289.920	429.440
  355 --   356	294.880	50.080	449.951	244.800	294.880	344.960
  356 --   357	307.840	15.680	140.879	292.160	307.840	323.520
  357 --   358	316.480	161.280	1449.043	155.200	316.480	477.760
  358 --   359	299.680	47.840	429.825	251.840	299.680	347.520
  359 --   360	195.520	52.160	468.639	143.360	195.520	247.680
  360 --   361	147.040	24.480	219.944	122.560	147.040	171.520
  361 --   362	164.800	3.840	34.501	160.960	164.800	168.640
  362 --   363	189.920	66.720	599.455	123.200	189.920	256.640
  363 --   364	192.000	16.640	149.504	175.360	192.000	208.640
  364 --   365	200.480	82.080	737.460	118.400	200.480	282.560
  365 --   366	216.320	16.000	143.754	200.320	216.320	232.320
  366 --   367	160.000	29.440	264.508	130.560	160.000	189.440
  367 --   368	184.800	61.600	553.454	123.200	184.800	246.400
  368 --   369	243.520	53.120	477.264	190.400	243.520	296.640
  369 --   370	190.080	32.000	287.509	158.080	190.080	222.080
  370 --   371	179.680	53.280	478.702	126.400	179.680	232.960
  371 --   372	230.240	43.360	389.574	186.880	230.240	273.600
  372 --   373	180.320	73.440	659.832	106.880	180.320	253.760
  373 --   374	152.000	26.560	238.632	125.440	152.000	178.560
  374 --   375	360.160	23.840	214.194	336.320	360.160	384.000
  375 --   376	349.600	57.440	516.078	292.160	349.600	407.040
  376 --   377	271.520	122.720	1102.595	148.800	271.520	394.240
  377 --   378	359.200	87.840	789.211	271.360	359.200	447.040
  378 --   379	279.840	5.600	50.314	274.240	279.840	285.440
  379 --   380	265.920	68.800	618.143	197.120	265.920	334.720
  380 --   381	376.960	6.400	57.502	370.560	376.960	383.360
  381 --   382	254.720	59.200	531.891	195.520	254.720	313.920
  382 --   383	259.840	105.600	948.778	154.240	259.840	365.440
  383 --   384	348.640	78.560	705.834	270.080	348.640	427.200
  384 --   385	261.920	51.680	464.326	210.240	261.920	313.600
  385 --   386	167.680	29.120	261.633	138.560	167.680	196.800
  386 --   387	277.440	30.720	276.008	246.720	277.440	308.160
  387 --   388	292.000	4.640	41.689	287.360	292.000	296.640
  388 --   389	255.520	62.240	559.204	193.280	255.520	317.760
  389 --   390	340.960	78.240	702.959	262.720	340.960	419.200
  390 --   391	301.600	5.600	50.314	296.000	301.600	307.200
  391 --   392	257.440	68.000	610.956	189.440	257.440	325.440
  392 --   393	382.720	36.480	327.760	346.240	382.720	419.200
  393 --   394	315.360	14.560	130.816	300.800	315.360	329.920
  394 --   395	219.520	92.480	830.900	127.040	219.520	312.000
  395 --   396	336.320	58.560	526.141	277.760	336.320	394.880
  396 --   397	284.800	38.400	345.010	246.400	284.800	323.200
  397 --   398	179.840	40.000	359.386	139.840	179.840	219.840
  398 --   399	369.920	31.680	284.634	338.240	369.920	401.600
  399 --   400	327.520	60.640	544.829	266.880	327.520	388.160
  400 --   401	204.800	21.440	192.631	183.360	204.800	226.240
  401 --   402	344.480	13.600	122.191	330.880	344.480	358.080
  402 --   403	269.440	27.200	244.382	242.240	269.440	296.640
  403 --   404	137.280	0.960	8.625	136.320	137.280	138.240
  404 --   405	344.000	54.720	491.640	289.280	344.000	398.720
  405 --   406	338.240	55.680	500.265	282.560	338.240	393.920
  406 --   407	163.840	13.440	120.754	150.400	163.840	177.280
  407 --   408	339.360	65.120	585.080	274.240	339.360	404.480
  408 --   409	371.840	39.040	350.760	332.800	371.840	410.880
  409 --   410	179.520	27.520	247.257	152.000	179.520	207.040
  410 --   411	272.160	61.280	550.579	210.880	272.160	333.440
  411 --   412	316.160	9.920	89.128	306.240	316.160	326.080
  412 --   413	180.640	15.520	139.442	165.120	180.640	196.160
  413 --   414	230.400	58.880	529.016	171.520	230.400	289.280
  414 --   415	291.840	33.280	299.009	258.560	291.840	325.120
  415 --   416	206.720	11.840	106.378	194.880	206.720	218.560
  416 --   417	173.920	43.040	386.699	130.880	173.920	216.960
  417 --   418	324.960	62.240	559.204	262.720	324.960	387.200
  418 --   419	254.720	36.480	327.760	218.240	254.720	291.200
  419 --   420	248.000	20.800	186.881	227.200	248.000	268.800
  420 --   421	411.840	13.760	123.629	398.080	411.840	425.600
  421 --   422	311.680	42.560	382.386	269.120	311.680	354.240
  422 --   423	199.520	45.280	406.825	154.240	199.520	244.800
  423 --   424	326.720	42.880	385.262	283.840	326.720	369.600
  424 --   425	283.040	21.920	196.943	261.120	283.040	304.960
  425 --   426	204.640	50.400	452.826	154.240	204.640	255.040
  426 --   427	385.440	58.400	524.703	327.040	385.440	443.840
  427 --   428	337.600	16.640	149.504	320.960	337.600	354.240
  428 --   429	193.760	51.360	461.451	142.400	193.760	245.120
  429 --   430	341.920	93.600	840.963	248.320	341.920	435.520
  430 --   431	284.480	52.480	471.514	232.000	284.480	336.960
  431 --   432	163.040	47.200	424.075	115.840	163.040	210.240
  432 --   433	355.200	48.000	431.263	307.200	355.200	403.200
  433 --   434	336.000	58.560	526.141	277.440	336.000	394.560
  434 --   435	169.920	8.960	80.502	160.960	169.920	178.880
  435 --   436	344.800	42.080	378.074	302.720	344.800	386.880
  436 --   437	315.360	26.080	234.320	289.280	315.360	341.440
  437 --   438	167.040	6.720	60.377	160.320	167.040	173.760
  438 --   439	329.600	2.880	25.876	326.720	329.600	332.480
  439 --   440	296.480	16.800	150.942	279.680	296.480	313.280
  440 --   441	147.680	3.360	30.188	144.320	147.680	151.040
  441 --   442	268.640	33.120	297.571	235.520	268.640	301.760
  442 --   443	271.840	4.000	35.939	267.840	271.840	275.840
  443 --   444	150.080	23.680	212.756	126.400	150.080	173.760
  444 --   445	238.560	39.840	357.948	198.720	238.560	278.400
  445 --   446	297.600	22.400	201.256	275.200	297.600	320.000
