Interval	Avg	Std	CI=0.95	Min	Median	Max
  336 --   337	33.925	1.602	1.989	31.635	33.811	36.110
  337 --   338	33.300	1.698	2.109	30.852	33.152	35.826
  338 --   339	32.784	1.646	2.044	30.217	32.690	35.215
  339 --   340	31.665	1.211	1.504	29.603	32.025	32.838
  340 --   341	31.146	1.266	1.572	28.681	31.540	32.087
  341 --   342	31.285	1.918	2.382	28.973	32.123	33.906
  342 --   343	31.473	2.044	2.538	28.594	31.350	33.906
  343 --   344	31.792	2.333	2.897	28.594	30.823	35.081
  344 --   345	32.447	2.398	2.978	28.594	32.681	36.123
  345 --   346	32.734	2.351	2.919	29.469	32.535	36.811
  346 --   347	32.560	2.946	3.658	30.386	31.134	38.342
  347 --   348	32.461	3.628	4.505	30.104	30.594	39.665
  348 --   349	32.080	4.042	5.019	29.459	30.405	40.123
  349 --   350	31.491	4.143	5.144	28.817	29.215	39.685
  350 --   351	32.133	3.594	4.462	28.605	31.150	39.027
  351 --   352	33.351	2.518	3.126	29.118	33.548	36.472
  352 --   353	33.938	2.128	2.642	29.882	34.594	36.049
  353 --   354	34.030	2.111	2.621	30.466	34.279	36.594
  354 --   355	33.779	1.542	1.915	31.917	33.526	35.559
  355 --   356	33.481	1.634	2.029	31.144	33.302	35.975
  356 --   357	33.220	2.537	3.150	30.140	32.966	36.309
  357 --   358	33.096	2.931	3.639	29.825	33.008	37.017
  358 --   359	33.605	2.576	3.199	30.429	33.612	37.434
  359 --   360	34.011	1.625	2.017	31.175	34.258	36.184
  360 --   361	33.577	1.300	1.614	32.089	33.000	35.627
  361 --   362	32.927	1.263	1.568	31.249	32.872	34.695
  362 --   363	33.388	1.645	2.043	31.060	32.872	35.883
  363 --   364	33.732	2.110	2.620	30.254	33.890	36.397
  364 --   365	33.620	2.014	2.501	30.662	32.955	36.508
  365 --   366	33.487	1.837	2.280	31.316	34.039	36.105
  366 --   367	33.246	1.668	2.071	30.319	33.316	34.871
  367 --   368	32.797	0.778	0.966	31.952	32.669	34.099
  368 --   369	32.578	1.011	1.255	31.169	32.258	34.142
  369 --   370	31.887	2.097	2.603	29.825	30.983	35.544
  370 --   371	31.900	2.202	2.734	29.825	30.797	35.795
  371 --   372	31.837	1.699	2.110	29.825	31.712	34.501
  372 --   373	31.890	1.415	1.757	30.544	30.883	33.813
  373 --   374	33.095	0.722	0.896	32.258	32.982	34.325
  374 --   375	33.462	1.260	1.565	31.714	33.508	35.324
  375 --   376	34.523	1.846	2.292	31.284	34.541	36.711
  376 --   377	34.048	1.544	1.918	31.278	33.994	35.535
  377 --   378	33.031	1.169	1.451	30.935	33.319	34.474
  378 --   379	31.676	1.503	1.867	29.878	30.932	34.125
  379 --   380	31.093	0.836	1.038	29.981	30.932	32.494
  380 --   381	31.337	0.904	1.123	29.933	31.390	32.667
  381 --   382	31.417	1.358	1.686	29.170	31.390	33.043
  382 --   383	31.916	0.953	1.183	30.624	31.599	33.322
  383 --   384	32.188	1.442	1.790	30.293	32.370	34.056
  384 --   385	32.101	2.109	2.619	29.095	32.932	34.858
  385 --   386	31.849	2.405	2.986	29.095	32.708	35.344
  386 --   387	32.229	2.369	2.941	29.095	31.855	34.932
  387 --   388	32.225	2.011	2.497	29.511	31.963	34.931
  388 --   389	31.875	1.181	1.467	30.733	31.897	33.980
  389 --   390	32.002	0.680	0.845	31.257	31.970	33.044
  390 --   391	32.372	1.375	1.708	30.675	32.027	34.136
  391 --   392	32.680	2.197	2.728	29.128	33.257	35.095
  392 --   393	32.742	2.531	3.143	28.575	32.634	36.428
  393 --   394	32.677	2.709	3.364	28.334	32.931	36.815
  394 --   395	32.327	1.235	1.533	30.657	32.308	33.748
  395 --   396	32.205	1.960	2.434	29.007	33.173	34.265
  396 --   397	32.795	2.057	2.554	29.007	33.173	35.224
  397 --   398	32.821	2.012	2.498	29.278	33.173	35.432
  398 --   399	32.993	1.821	2.261	31.007	32.971	36.265
  399 --   400	32.569	2.435	3.023	30.197	31.663	37.213
  400 --   401	32.173	2.535	3.148	29.378	31.459	36.935
  401 --   402	31.655	2.364	2.935	29.080	30.493	35.703
  402 --   403	31.378	2.025	2.514	29.009	30.601	33.997
  403 --   404	31.349	1.635	2.030	29.009	32.475	32.822
  404 --   405	31.428	1.493	1.854	29.342	32.371	32.822
  405 --   406	31.633	1.028	1.276	29.759	31.814	32.822
  406 --   407	31.955	1.211	1.504	30.592	31.406	33.484
  407 --   408	31.964	1.153	1.432	31.009	31.156	33.947
  408 --   409	31.697	1.629	2.022	30.167	31.103	34.832
  409 --   410	32.319	2.413	2.996	29.538	32.012	36.766
  410 --   411	32.578	1.727	2.145	30.260	32.717	35.402
  411 --   412	33.388	1.057	1.312	32.145	33.252	35.147
  412 --   413	32.237	1.544	1.917	29.176	32.936	33.249
  413 --   414	31.795	1.658	2.058	28.649	32.326	33.156
  414 --   415	31.247	1.575	1.955	28.479	31.244	33.097
  415 --   416	30.633	1.382	1.715	28.687	30.331	32.352
  416 --   417	30.095	0.649	0.806	29.480	29.698	31.199
  417 --   418	30.636	1.050	1.304	28.904	30.585	32.082
  418 --   419	31.313	2.390	2.967	28.509	31.479	35.418
  419 --   420	31.873	2.800	3.476	28.243	33.321	35.082
  420 --   421	32.574	3.320	4.123	28.243	33.549	37.229
  421 --   422	32.377	2.899	3.600	28.868	32.707	37.046
  422 --   423	31.997	2.293	2.847	29.451	31.329	36.094
  423 --   424	31.587	1.580	1.961	30.174	30.970	34.574
  424 --   425	31.385	1.439	1.787	30.379	30.509	34.170
  425 --   426	31.184	1.251	1.554	30.001	30.551	33.082
  426 --   427	31.643	0.730	0.906	30.752	31.584	32.668
  427 --   428	31.906	1.264	1.569	29.545	32.668	32.910
  428 --   429	32.300	1.621	2.013	29.261	32.526	33.917
  429 --   430	32.405	1.567	1.946	29.791	32.509	34.056
  430 --   431	32.628	1.441	1.789	30.256	32.538	34.472
  431 --   432	33.526	2.800	3.477	29.108	34.426	36.291
  432 --   433	33.072	3.260	4.048	28.507	34.509	36.284
  433 --   434	32.577	2.370	2.943	29.688	32.725	35.850
  434 --   435	32.958	1.277	1.586	31.396	32.378	35.123
  435 --   436	32.332	1.134	1.408	30.448	32.182	33.580
